product_id,raw_ingredient,canonical_name,risk_level,sub_weight,source,health_concern
P466829,zinc stearate,zinc stearate,Low,1.0,"Cosing EU, FDA",Anti-caking; safe
P466829,phenyl trimethicone,phenyl trimethicone,Low,1.0,Cosing EU,Silicone; gives shine and smooth feel; safe
P466829,2-hexanediol,2-hexanediol,Low,1.0,Cosing EU,Solvent/preservative-booster; safe at cosmetic levels
P466829,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P466829,magnesium myristate,magnesium myristate,Low,1.0,Cosing EU,Prevents clumping in powders; safe
P466829,polyester-4,,Unclassified,,,
P466829,boron nitride,boron nitride,Low,1.0,Cosing EU,Optical-finish powder; safe
P466829,barium sulfate,,Unclassified,,,
P466829,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P466829,dimethiconol,dimethiconol,Low,1.0,Cosing EU,Silicone conditioner; safe
P466829,decylene glycol,decylene glycol,Low,1.0,Cosing EU,Skin-conditioning;  safe
P466829,hydrated silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P466829,methyl methacrylate crosspolymer,methyl methacrylate crosspolymer,Low,1.0,Cosing EU,Synthetic polymer; safe
P466829,alumina,alumina,Low,1.0,Cosing EU,Lightweight coconut-derived moisturizer; safe
P466829,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P466829,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P466829,ci 77492,iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P466829,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P466829,yellow 5 lake (ci 19140),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P500061,aqua/water/eau,water,Low,1.0,Cosing EU,Universal solvent; safe
P500061,diphenyl dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P500061,diisostearyl malate,diisostearyl malate,Low,1.0,Cosing EU,Emollient; texture enhancer; safe
P500061,bis-diglyceryl polyacyladipate-2,bis-diglyceryl polyacyladipate-2,Low,1.0,Cosing EU,Moisturizer; safe
P500061,hydrogenated polyisobutene,hydrogenated polyisobutene,Low,1.0,Cosing EU,Synthetic emollient; safe
P500061,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P500061,cetyl peg/ppg-10/1 dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P500061,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P500061,sorbitan isostearate,sorbitan isostearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P500061,polysorbate 60,polysorbate 60,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P500061,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P500061,pentylene glycol,pentylene glycol,Low,1.0,Cosing EU,Humectant/solvent; low irritation
P500061,ceteareth-20,ceteareth-20,Low,1.0,Cosing EU,PEG-based emulsifier; safe at cosmetic levels
P500061,hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer,hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer,Low,1.0,Cosing EU,Thickener; controls product texture; safe
P500061,squalane,squalane,Low,1.0,Cosing EU,Saturated emollient; safe
P500061,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P500061,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P500061,yellow 6 (ci 15985),ci 15985 (yellow 6),Low,1.0,EU Annex IV,Approved colorant; safe
P500061,red 28 (ci 45410),ci 45410 (red 28),Low-Medium,1.5,EU Annex IV,Approved colorant; concentration restricted 
P500061,red 33 (ci 17200),ci 17200 (red 33),Low-Medium,1.5,EU Annex IV,Approved colorant; concentration restricted 
P500061,yellow 5 (ci 19140),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P500061,blue 1 (ci 42090),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P34908923,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P34908923,polyglyceryl-2 triisostearate,polyglyceryl-2 triisostearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P34908923,synthetic fluorphlogopite,synthetic fluorphlogopite,Low,1.0,Cosing EU,Skin tone enhancer; safe
P34908923,triethylhexanoin,triethylhexanoin,Low,1.0,Cosing EU,Lightweight moisturizer; safe
P34908923,isododecane,isododecane,Low,1.0,Cosing EU,Volatile hydrocarbon solvent; safe
P34908923,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P34908923,magnesium myristate,magnesium myristate,Low,1.0,Cosing EU,Prevents clumping in powders; safe
P34908923,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P34908923,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P34908923,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P34908923,tin oxide,tin oxide (ci 77861),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P34908923,aluminum powder (ci 77000),aluminum powder (ci 77000),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P34908923,bismuth oxychloride (ci 77163),bismuth oxychloride (ci 77163),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,carmine (ci 74570),,Unclassified,,,
P34908923,iron oxides (ci 77499,iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,ci 77491),iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P34908923,ferric ferrocyanide (ci 77510),ferric ferrocyanide (ci 77510),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,synthetic fluorphlogopite,synthetic fluorphlogopite,Low,1.0,Cosing EU,Skin tone enhancer; safe
P442531,talc,talc,Low,1.0,Cosing EU,Moisture absorption; texture enhancement; safe
P442531,magnesium myristate,magnesium myristate,Low,1.0,Cosing EU,Prevents clumping in powders; safe
P442531,hdi/trimethylol hexyllactone crosspolymer,hdi/trimethylol hexyllactone crosspolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin; safe
P442531,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,polymethyl methacrylate,polymethyl methacrylate,Low,1.0,Cosing EU,Synthetic polymer powder; safe
P442531,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P442531,isodecyl neopentanoate,,Unclassified,,,
P442531,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P442531,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P442531,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P442531,polypropylsilsesquioxane,,Unclassified,,,
P442531,diisostearyl malate,diisostearyl malate,Low,1.0,Cosing EU,Emollient; texture enhancer; safe
P442531,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P442531,dimethiconol,dimethiconol,Low,1.0,Cosing EU,Silicone conditioner; safe
P442531,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P442531,octyldodecyl stearoyl stearate,octyldodecyl stearoyl stearate,Low,1.0,Cosing EU,Emollient ester; safe
P442531,hexylene glycol,hexylene glycol,Low,1.0,Cosing EU,Solvent / humectant; safe
P442531,lauroyl lysine,lauroyl lysine,Low,1.0,Cosing EU,Amino-acid lipid; safe
P442531,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P442531,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P442531,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P442531,maltodextrin,maltodextrin,Low,1.0,Cosing EU,Starch-based binder; helps hold product together; safe
P442531,carica papaya (papaya) fruit extract,,Unclassified,,,
P442531,mangifera indica (mango) fruit extract,,Unclassified,,,
P442531,calcium sodium borosilicate,calcium sodium borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P442531,calcium aluminum borosilicate,calcium aluminum borosilicate,Low,1.0,Cosing EU,Sparkle/glitter effect pigment; safe
P442531,xanthan gum,xanthan gum,Low,1.0,Cosing EU,Hydration and conditioning; safe
P442531,ethylhexylglycerin,ethylhexylglycerin,Low,1.0,Cosing EU,Skin conditioning; low irritation
P442531,sorbic acid,sorbic acid,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P442531,tin oxide,tin oxide (ci 77861),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,ci 77492,iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,manganese violet (ci 77742),manganese violet (ci 77742),Low,1.0,EU Annex IV,Approved colorant; safe
P442531,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P442531,ethylhexyl isononanoate,,Unclassified,,,
P442531,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P442531,sucrose acetate isobutyrate,,Unclassified,,,
P442531,c20-40 alcohols,,Unclassified,,,
P442531,paraffin,paraffin,Low,1.0,Cosing EU,Refined mineral wax; seals in moisture; safe
P442531,tribehenin,tribehenin,Low,1.0,Cosing EU,Plant-based moisturizer; safe
P442531,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P442531,vp/eicosene copolymer,vp/eicosene copolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin; safe
P442531,vp/hexadecene copolymer,vp/hexadecene copolymer,Low,1.0,Cosing EU,Synthetic film-former; safe
P442531,cera microcristallina/microcrystalline wax,,Unclassified,,,
P442531,isostearyl alcohol,,Unclassified,,,
P442531,ascorbyl palmitate,ascorbic acid,Low,1.0,Cosing EU,Vitamin C antioxidant; safe
P442531,malic acid,,Unclassified,,,
P442531,polyethylene terephthalate,,Unclassified,,,
P442531,acrylates copolymer,acrylates copolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin/hair; safe
P455193,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P455193,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P455193,trisiloxane,,Unclassified,,,
P455193,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P455193,silica,silica,Low,1.0,Cosing EU,Absorbent / anti caking; safe topically
P455193,cera microcristallina/microcrystalline wax/cire microcristalline,,Unclassified,,,
P455193,mica,mica (ci 77019),Low,1.0,EU Annex IV,Approved colorant; safe
P455193,phenylisopropyl dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P455193,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P455193,polyhydroxystearic acid,polyhydroxystearic acid,Low,1.0,Cosing EU,Helps distribute pigments evenly; safe
P455193,disteardimonium hectorite,disteardimonium hectorite,Low,1.0,Cosing EU,Rheology modifier; safe
P455193,propylene carbonate,propylene carbonate,Low,1.0,Cosing EU,Solvent; helps dissolve other ingredients; safe
P455193,blue 1 lake (ci 42090),ci 42090 (blue 1),Low-Medium,1.5,EU Annex IV; EU Annex III,Approved colorant; concentration restricted 
P455193,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P455193,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P455193,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P455193,yellow 5 lake (ci 19140),ci 19140 (yellow 5),Low,1.0,EU Annex IV,Approved colorant; safe
P17876556,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P17876556,butylene glycol,butylene glycol,Low,1.0,Cosing EU,Humectant / solvent; safe at cosmetic concentration
P17876556,styrene/acrylates copolymer,,Unclassified,,,
P17876556,acrylates copolymer,acrylates copolymer,Low,1.0,Cosing EU,Film-former; keeps product on skin/hair; safe
P17876556,styrene/acrylates/ammonium methacrylate copolymer,,Unclassified,,,
P17876556,beheneth-30,,Unclassified,,,
P17876556,pentylene glycol,pentylene glycol,Low,1.0,Cosing EU,Humectant/solvent; low irritation
P17876556,alcohol,alcohol,Low-Medium,1.5,Cosing EU,Ethanol solvent; barrier-disruption potential
P17876556,caprylyl glycol,caprylyl glycol,Low,1.0,Cosing EU,Humectant /preservative booster; safe
P17876556,2-hexanediol,2-hexanediol,Low,1.0,Cosing EU,Solvent/preservative-booster; safe at cosmetic levels
P17876556,ethylhexylglycerin,ethylhexylglycerin,Low,1.0,Cosing EU,Skin conditioning; low irritation
P17876556,sodium laureth-12 sulfate,,Unclassified,,,
P17876556,disodium edta,disodium edta,Low,1.0,Cosing EU,Chelating agent; safe at cosmetic levels
P17876556,c11-15 pareth-7,c11-15 pareth-7,Low,1.0,Cosing EU,Surfactant/emulsifier; safe at cosmetic levels
P17876556,tetrasodium edta,disodium edta,Low,1.0,Cosing EU,Chelating agent; safe at cosmetic levels
P17876556,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P17876556,sodium dehydroacetate,sodium dehydroacetate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P17876556,potassium sorbate,potassium sorbate,Low,1.0,EU Annex V,Preservative; safe at cosmetic levels
P17876556,black 2 (ci 77266) (nano),,Unclassified,,,
P448703,water (aqua),water,Low,1.0,Cosing EU,Universal solvent; safe
P448703,dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P448703,erythritol,,Unclassified,,,
P448703,pentylene glycol,pentylene glycol,Low,1.0,Cosing EU,Humectant/solvent; low irritation
P448703,glycerin,glycerin,Low,1.0,Cosing EU,Solvent; skin conditioning; moisturizer; safe
P448703,cetyl peg/ppg-10/1 dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P448703,polymethylsilsesquioxane,polymethylsilsesquioxane,Low,1.0,Cosing EU,Silicone powder; gives smooth finish; safe
P448703,pentaerythrityl tetraisostearate,pentaerythrityl tetraisostearate,Low,1.0,Cosing EU,Moisturizer; safe
P448703,isododecane,isododecane,Low,1.0,Cosing EU,Volatile hydrocarbon solvent; safe
P448703,trimethylsiloxysilicate,trimethylsiloxysilicate,Low,1.0,Cosing EU,Silicone resin; helps product stay on skin; safe
P448703,nylon-12,nylon-12,Low,1.0,Cosing EU,Synthetic powder; safe
P448703,polymethyl methacrylate,polymethyl methacrylate,Low,1.0,Cosing EU,Synthetic polymer powder; safe
P448703,sodium chloride,sodium chloride,Low,1.0,Cosing EU,Salt; safe
P448703,phenoxyethanol,phenoxyethanol,Low-Medium,1.5,EU Annex V / SCCS,"Preservative;
permitted with concentration limits; mild irritation/sensitization"
P448703,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P448703,hydroxyacetophenone,hydroxyacetophenone,Low,1.0,Cosing EU,Antioxidant and preservative booster; safe
P448703,magnesium sulfate,magnesium sulfate,Low,1.0,Cosing EU,Mineral salt (Epsom salt); safe
P448703,polysilicone-11,polysilicone-11,Low,1.0,Cosing EU,Silicone elastomer; gives bouncy texture; safe
P448703,disteardimonium hectorite,disteardimonium hectorite,Low,1.0,Cosing EU,Rheology modifier; safe
P448703,sodium hyaluronate,sodium hyaluronate,Low,1.0,Cosing EU,Humectant; safe
P448703,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P448703,propylene carbonate,propylene carbonate,Low,1.0,Cosing EU,Solvent; helps dissolve other ingredients; safe
P448703,parfum/fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P448703,biosaccharide gum-4,,Unclassified,,,
P448703,laureth-12,,Unclassified,,,
P448703,vitis vinifera (grape) seed oil,vitis vinifera (grape) seed oil,Low,1.0,Cosing EU,Grapeseed oil; safe
P448703,talc,talc,Low,1.0,Cosing EU,Moisture absorption; texture enhancement; safe
P448703,hydrogen dimethicone,dimethicone,Low,1.0,Cosing EU,Skin-protectant silicone; non-irritating
P448703,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P448703,methicone,methicone,Low,1.0,Cosing EU,Silicone coating for pigments; safe
P448703,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P448703,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P448878,polyethylene,polyethylene,Low,1.0,Cosing EU,Synthetic polymer; safe
P448878,cera carnauba/copernicia cerifera (carnauba) wax/cire de carnauba,,Unclassified,,,
P448878,polyglyceryl-2 triisostearate,polyglyceryl-2 triisostearate,Low,1.0,Cosing EU,Blends oil and water in formulas; safe
P448878,hydrogenated vegetable oil,hydrogenated vegetable oil,Low,1.0,Cosing EU,Vegetable-based wax; safe
P448878,hydrogenated coco-glycerides,,Unclassified,,,
P448878,zinc stearate,zinc stearate,Low,1.0,"Cosing EU, FDA",Anti-caking; safe
P448878,caprylic/capric glycerides,,Unclassified,,,
P448878,triethoxycaprylylsilane,triethoxycaprylylsilane,Low,1.0,Cosing EU,Pigment surface coating; safe
P448878,polybutene,polybutene,Low,1.0,Cosing EU,Thickener; controls product consistency; safe
P448878,tocopheryl acetate,tocopheryl acetate,Low,1.0,Cosing EU,Vitamin E ester antioxidant; safe
P448878,sorbitan tristearate,,Unclassified,,,
P448878,aluminum hydroxide,aluminum hydroxide,Low,1.0,Cosing EU,Pigment base material; safe
P448878,chamaecyparis obtusa oil,,Unclassified,,,
P448878,titanium dioxide (ci 77891),titanium dioxide (ci 77891),Low,1.0,EU Annex IV; EU Annex VI,UV filter and colorant; safe
P448878,iron oxides (ci 77491,iron oxides (ci 77491),Low,1.0,EU Annex IV,Approved colorant; safe
P448878,ci 77492,iron oxides (ci 77492),Low,1.0,EU Annex IV,Approved colorant; safe
P448878,ci 77499),iron oxides (ci 77499),Low,1.0,EU Annex IV,Approved colorant; safe
P502222,polybutene,polybutene,Low,1.0,Cosing EU,Thickener; controls product consistency; safe
P502222,hydrogenated polyisobutene,hydrogenated polyisobutene,Low,1.0,Cosing EU,Synthetic emollient; safe
P502222,octyldodecanol,octyldodecanol,Low,1.0,Cosing EU,Fatty alcohol emollient; safe
P502222,mentha piperita (peppermint) oil,mentha piperita (peppermint) oil,Low-Medium,1.5,Cosing EU,Peppermint oil; menthol can sensitize / irritate skin
